date,season,tm_home,tm_away,pts_home,pts_away,prob_home
2006-01-04,2005,DEN,IND,106,86,0.6932487904343705
2006-01-04,2005,MIL,CLE,84,91,0.45685279187817257
2006-01-04,2005,MIN,DAL,91,78,0.49070156678599663
2006-01-04,2005,NOP,MIA,107,92,0.26698229308872284
2006-01-04,2005,PHO,PHI,105,85,0.7184684684684686
2006-01-04,2005,SAS,POR,106,75,0.9350279506381183
2006-01-04,2005,TOR,ORL,121,97,0.486051922323835
2006-01-05,2005,CLE,HOU,81,90,0.7305317733738104
2006-01-05,2005,GSW,IND,89,99,0.789141393542914
2006-01-06,2005,BOS,ATL,98,103,0.7305317733738104
2006-01-06,2005,BRK,ORL,113,106,0.7184684684684686
2006-01-06,2005,DEN,DAL,112,114,0.43762053107847504
2006-01-06,2005,DET,OKC,97,85,0.8670618880804816
2006-01-06,2005,LAL,PHI,119,93,0.6554939057667819
2006-01-06,2005,MEM,UTA,87,65,0.7305317733738104
2006-01-06,2005,MIL,CHI,91,105,0.6554939057667819
2006-01-06,2005,NOP,POR,90,80,0.7505221629148294
2006-01-06,2005,NYK,WAS,113,92,0.5240193918025562
2006-01-06,2005,PHO,MIA,111,93,0.5616080589497249
2006-01-06,2005,SAC,LAC,118,114,0.4759806081974437
2006-01-06,2005,SAS,MIN,83,77,0.8079445696411153
2006-01-07,2005,ATL,NOP,101,93,0.5990800596718051
2006-01-07,2005,CHI,MEM,111,82,0.4179498460184778
2006-01-07,2005,CLE,MIL,96,88,0.774868986910441
2006-01-07,2005,DAL,MIN,83,79,0.6932487904343705
2006-01-07,2005,DET,UTA,90,94,0.8771811577922564
2006-01-07,2005,LAC,LAL,109,112,0.47698280643372154
2006-01-07,2005,ORL,CHO,108,92,0.6349897540983607
2006-01-07,2005,PHO,SAS,91,86,0.4759806081974437
2006-01-07,2005,WAS,BOS,103,102,0.6349897540983607
2006-01-08,2005,HOU,DEN,90,92,0.5616080589497249
2006-01-08,2005,NYK,OKC,120,116,0.5240193918025562
2006-01-08,2005,POR,MIA,89,118,0.24826444761160407
2006-01-08,2005,SAC,IND,83,108,0.5240193918025562
2006-01-08,2005,TOR,BRK,104,105,0.3795145550087581
2006-01-09,2005,BOS,DAL,102,104,0.3795145550087581
2006-01-09,2005,CHI,TOR,113,104,0.6730461707697165
2006-01-09,2005,LAL,IND,96,90,0.6349897540983607
2006-01-09,2005,PHI,OKC,107,98,0.6730461707697165
2006-01-09,2005,WAS,UTA,89,97,0.5616080589497249
2006-01-10,2005,ATL,BOS,94,98,0.5293662562052738
2006-01-10,2005,CHO,HOU,111,106,0.6554939057667819
2006-01-10,2005,CLE,NYK,84,92,0.8079445696411153
2006-01-10,2005,DEN,PHO,139,137,0.4179498460184778
2006-01-10,2005,LAC,ORL,90,73,0.6349897540983607
2006-01-10,2005,MEM,SAC,99,85,0.8079445696411153
2006-01-10,2005,MIL,MIN,95,92,0.5240193918025562
2006-01-10,2005,NOP,DET,86,96,0.23230969250461095
2006-01-10,2005,SAS,BRK,96,91,0.8079445696411153
2006-01-11,2005,GSW,MIA,96,110,0.34414055424741896
2006-01-11,2005,HOU,SAC,80,88,0.397796817625459
2006-01-11,2005,IND,MIL,112,88,0.7305317733738104
2006-01-11,2005,MIN,CHI,99,93,0.6554939057667819
2006-01-11,2005,NYK,DAL,117,115,0.34414055424741896
2006-01-11,2005,OKC,ORL,113,104,0.6932487904343705
2006-01-11,2005,PHI,UTA,102,110,0.6349897540983607
2006-01-11,2005,POR,LAL,113,103,0.325
2006-01-11,2005,TOR,CHO,95,86,0.8079445696411153
2006-01-11,2005,WAS,ATL,103,72,0.7305317733738104
2006-01-12,2005,LAL,CLE,99,98,0.5616080589497249
2006-01-12,2005,PHO,GSW,112,99,0.789141393542914
2006-01-12,2005,SAS,DET,68,83,0.6349897540983607
2006-01-13,2005,CHO,MIL,102,103,0.36327734389833294
2006-01-13,2005,IND,WAS,85,94,0.7505221629148294
2006-01-13,2005,MEM,BRK,81,69,0.6554939057667819
2006-01-13,2005,MIN,DEN,103,89,0.6932487904343705
2006-01-13,2005,NOP,SAC,90,76,0.6730461707697165
2006-01-13,2005,NYK,ATL,105,94,0.7505221629148294
2006-01-13,2005,OKC,MIA,104,117,0.17394315109147268
2006-01-13,2005,PHI,BOS,125,124,0.6730461707697165
2006-01-13,2005,POR,ORL,113,108,0.6730461707697165
2006-01-14,2005,ATL,WAS,106,114,0.43762053107847504
2006-01-14,2005,CHI,IND,89,91,0.5293662562052738
2006-01-14,2005,DAL,BRK,110,77,0.774868986910441
2006-01-14,2005,DET,CHO,114,91,0.9293314839375931
2006-01-14,2005,GSW,LAL,104,110,0.5697382574399427
2006-01-14,2005,HOU,NOP,80,86,0.5293662562052738
2006-01-14,2005,LAC,OKC,98,72,0.8079445696411153
2006-01-14,2005,MIL,DEN,93,100,0.5616080589497249
2006-01-14,2005,PHO,CLE,115,106,0.7184684684684686
2006-01-14,2005,SAS,MEM,80,79,0.774868986910441
2006-01-14,2005,UTA,MIA,94,100,0.45685279187817257
2006-01-15,2005,POR,CLE,89,87,0.3795145550087581
2006-01-15,2005,SAC,ORL,104,100,0.6185623601278026
2006-01-15,2005,TOR,NYK,129,103,0.45685279187817257
2006-01-16,2005,ATL,HOU,94,83,0.6554939057667819
2006-01-16,2005,BRK,IND,97,92,0.7305317733738104
2006-01-16,2005,CHO,NOP,92,107,0.43762053107847504
2006-01-16,2005,CHI,DEN,94,97,0.5293662562052738
2006-01-16,2005,DAL,MIL,114,95,0.8490646342280425
2006-01-16,2005,DET,BOS,94,84,0.8490646342280425
2006-01-16,2005,GSW,OKC,109,93,0.789141393542914
2006-01-16,2005,LAC,UTA,102,93,0.5697382574399427
2006-01-16,2005,LAL,MIA,100,92,0.4179498460184778
2006-01-16,2005,NYK,MIN,90,96,0.4759806081974437
2006-01-16,2005,WAS,PHI,104,76,0.5616080589497249
2006-01-17,2005,SAC,PHO,119,90,0.2113731043116009
2006-01-17,2005,UTA,TOR,111,98,0.6554939057667819
2006-01-18,2005,ATL,DET,89,117,0.1586132794685899
2006-01-18,2005,BOS,MIN,103,96,0.5
2006-01-18,2005,CHI,NYK,106,104,0.6932487904343705
2006-01-18,2005,DEN,CLE,90,89,0.6554939057667819
2006-01-18,2005,HOU,DAL,76,103,0.17394315109147268
2006-01-18,2005,IND,CHO,98,92,0.8079445696411153
2006-01-18,2005,LAC,PHO,102,112,0.43762053107847504
2006-01-18,2005,NOP,MEM,87,79,0.397796817625459
2006-01-18,2005,ORL,WAS,106,98,0.497677011707861
2006-01-18,2005,PHI,BRK,90,101,0.5240193918025562
2006-01-18,2005,POR,TOR,96,94,0.5616080589497249
2006-01-18,2005,SAS,MIL,95,92,0.8917399051220558
2006-01-19,2005,NYK,DET,79,105,0.16867469879518074
2006-01-19,2005,SAC,LAL,118,109,0.4179498460184778
2006-01-20,2005,ATL,MIL,102,118,0.43762053107847504
2006-01-20,2005,BOS,BRK,99,96,0.4759806081974437
2006-01-20,2005,CHI,HOU,108,109,0.6554939057667819
2006-01-20,2005,DEN,UTA,113,83,0.6185623601278026
2006-01-20,2005,GSW,CLE,99,79,0.43762053107847504
2006-01-20,2005,LAC,DAL,81,101,0.3795145550087581
2006-01-20,2005,MIA,SAS,94,101,0.5616080589497249
2006-01-20,2005,MIN,IND,90,85,0.7184684684684686
2006-01-20,2005,OKC,TOR,113,121,0.6349897540983607
2006-01-20,2005,PHI,MEM,89,86,0.43762053107847504
2006-01-20,2005,PHO,LAL,106,93,0.774868986910441
2006-01-20,2005,WAS,NOP,110,99,0.6185623601278026
2006-01-21,2005,BRK,BOS,103,83,0.7505221629148294
2006-01-21,2005,IND,CHI,89,101,0.7305317733738104
2006-01-21,2005,MIL,CHO,101,91,0.8670618880804816
2006-01-21,2005,NYK,NOP,98,109,0.5240193918025562
2006-01-21,2005,ORL,SAC,83,78,0.5240193918025562
2006-01-21,2005,UTA,CLE,90,108,0.6349897540983607
2006-01-22,2005,DET,HOU,99,97,0.8670618880804816
2006-01-22,2005,LAC,GSW,105,92,0.5990800596718051
2006-01-22,2005,LAL,TOR,122,104,0.7305317733738104
2006-01-22,2005,MIA,SAC,119,99,0.901453632898506
2006-01-22,2005,MIN,PHI,84,86,0.7184684684684686
2006-01-22,2005,PHO,OKC,149,152,0.8490646342280425
2006-01-22,2005,POR,DAL,89,95,0.23230969250461095
2006-01-22,2005,SAS,DEN,85,89,0.7184684684684686
2006-01-22,2005,WAS,MEM,82,93,0.5
2006-01-23,2005,ATL,IND,104,94,0.325
2006-01-23,2005,BOS,NOP,91,78,0.5697382574399427
2006-01-23,2005,DEN,TOR,107,101,0.774868986910441
2006-01-23,2005,GSW,LAC,93,96,0.6349897540983607
2006-01-23,2005,MIL,HOU,80,97,0.6349897540983607
2006-01-24,2005,CLE,IND,96,66,0.6730461707697165
2006-01-24,2005,MIA,MEM,94,82,0.7184684684684686
2006-01-24,2005,MIN,DET,83,107,0.34414055424741896
2006-01-24,2005,ORL,PHO,111,102,0.325
2006-01-24,2005,PHI,SAC,109,103,0.6554939057667819
2006-01-24,2005,SAS,CHO,104,76,0.9473072042859157
2006-01-25,2005,ATL,CLE,97,106,0.34414055424741896
2006-01-25,2005,BOS,WAS,87,89,0.6185623601278026
2006-01-25,2005,DET,MIL,106,102,0.8490646342280425
2006-01-25,2005,GSW,DAL,93,102,0.32150863255594453
2006-01-25,2005,HOU,CHO,102,78,0.8771811577922564
2006-01-25,2005,LAC,BRK,90,77,0.5697382574399427
2006-01-25,2005,MEM,MIN,107,87,0.6554939057667819
2006-01-25,2005,NOP,SAS,68,84,0.3795145550087581
2006-01-25,2005,NYK,SAC,102,106,0.6349897540983607
2006-01-25,2005,POR,DEN,94,97,0.397796817625459
2006-01-25,2005,TOR,CHI,88,104,0.5240193918025562
2006-01-25,2005,UTA,OKC,94,113,0.6730461707697165
2006-01-26,2005,MIA,PHO,98,107,0.7184684684684686
2006-01-26,2005,OKC,DAL,97,104,0.36327734389833294
2006-01-26,2005,PHI,ORL,115,119,0.6932487904343705
2006-01-27,2005,ATL,PHO,106,110,0.2897350993377483
2006-01-27,2005,CHO,MIA,85,91,0.2113731043116009
2006-01-27,2005,CHI,WAS,90,79,0.5616080589497249
2006-01-27,2005,DEN,LAC,87,105,0.6932487904343705
2006-01-27,2005,DET,MEM,95,89,0.7505221629148294
2006-01-27,2005,HOU,MIN,92,96,0.6349897540983607
2006-01-27,2005,IND,CLE,89,93,0.3795145550087581
2006-01-27,2005,LAL,GSW,106,105,0.774868986910441
2006-01-27,2005,MIL,TOR,108,87,0.6554939057667819
2006-01-27,2005,NYK,ORL,97,94,0.6185623601278026
2006-01-27,2005,POR,BRK,88,83,0.5240193918025562
2006-01-28,2005,CHI,ATL,111,99,0.789141393542914
2006-01-28,2005,DAL,UTA,103,89,0.8490646342280425
2006-01-28,2005,GSW,POR,98,83,0.6730461707697165
2006-01-28,2005,LAC,DEN,112,79,0.5697382574399427
2006-01-28,2005,MEM,NOP,86,95,0.7505221629148294
2006-01-28,2005,OKC,BRK,113,104,0.5990800596718051
2006-01-28,2005,PHI,NYK,91,76,0.5990800596718051
2006-01-28,2005,SAS,MIN,102,88,0.8230347431471681
2006-01-28,2005,WAS,CHO,107,97,0.9473072042859157
2006-01-29,2005,CLE,PHO,113,106,0.5293662562052738
2006-01-29,2005,DET,LAL,102,93,0.8079445696411153
2006-01-29,2005,HOU,MIA,95,101,0.397796817625459
2006-01-29,2005,MIL,BOS,83,79,0.5697382574399427
2006-01-29,2005,ORL,PHI,81,89,0.7305317733738104
2006-01-29,2005,TOR,SAC,124,123,0.4759806081974437
2006-01-30,2005,CHO,CLE,91,103,0.2113731043116009
2006-01-30,2005,MEM,HOU,86,77,0.7184684684684686
2006-01-30,2005,MIA,LAC,118,114,0.6349897540983607
2006-01-30,2005,MIN,BOS,110,85,0.6932487904343705
2006-01-30,2005,NOP,MIL,94,93,0.6554939057667819
2006-01-30,2005,OKC,POR,111,116,0.7505221629148294
2006-01-30,2005,UTA,SAS,70,79,0.325
2006-01-31,2005,BRK,DET,91,84,0.2897350993377483
2006-01-31,2005,DAL,CHI,98,94,0.8230347431471681
2006-01-31,2005,NYK,LAL,97,130,0.32150863255594453
2006-01-31,2005,PHI,PHO,99,123,0.2897350993377483
2006-01-31,2005,SAC,DEN,98,91,0.5697382574399427
2006-01-31,2005,WAS,IND,84,79,0.6349897540983607
2006-02-01,2005,BOS,PHO,94,102,0.3795145550087581
2006-02-01,2005,CHO,ATL,92,102,0.4179498460184778
2006-02-01,2005,CLE,BRK,91,85,0.7505221629148294
2006-02-01,2005,DET,MIN,90,74,0.774868986910441
2006-02-01,2005,HOU,MIL,86,84,0.7305317733738104
2006-02-01,2005,IND,LAL,105,79,0.397796817625459
2006-02-01,2005,MEM,DAL,80,81,0.5293662562052738
2006-02-01,2005,NOP,CHI,100,95,0.5990800596718051
2006-02-01,2005,OKC,GSW,111,107,0.6349897540983607
2006-02-01,2005,ORL,LAC,94,106,0.4179498460184778
2006-02-01,2005,POR,SAS,82,86,0.2113731043116009
2006-02-01,2005,TOR,WAS,117,112,0.5616080589497249
2006-02-01,2005,UTA,DEN,103,90,0.6185623601278026
2006-02-02,2005,GSW,SAS,86,89,0.26698229308872284
2006-02-02,2005,MIA,CLE,101,73,0.7505221629148294
2006-02-03,2005,BOS,LAC,81,98,0.4179498460184778
2006-02-03,2005,CHO,LAL,112,102,0.1908624597399499
2006-02-03,2005,HOU,OKC,100,77,0.6554939057667819
2006-02-03,2005,PHI,DET,80,87,0.16867469879518074
2006-02-03,2005,POR,MIN,89,85,0.4179498460184778
2006-02-03,2005,TOR,NYK,104,90,0.7184684684684686
2006-02-03,2005,UTA,SAC,89,79,0.5990800596718051
2006-02-04,2005,BRK,MIA,105,92,0.3795145550087581
2006-02-04,2005,CLE,PHI,95,100,0.774868986910441
2006-02-04,2005,DAL,OKC,110,91,0.8351245428894727
2006-02-04,2005,DEN,POR,105,104,0.8490646342280425
2006-02-04,2005,GSW,MIN,109,77,0.6185623601278026
2006-02-04,2005,IND,DET,93,85,0.24826444761160407
2006-02-04,2005,MIL,MEM,88,78,0.4179498460184778
2006-02-04,2005,NOP,LAL,106,90,0.6349897540983607
2006-02-04,2005,ORL,BOS,100,91,0.5990800596718051
2006-02-04,2005,PHO,CHI,118,101,0.8079445696411153
2006-02-04,2005,WAS,ATL,98,85,0.789141393542914
2006-02-05,2005,NYK,HOU,89,93,0.26698229308872284
2006-02-05,2005,SAC,UTA,96,78,0.6554939057667819
2006-02-05,2005,TOR,LAC,113,115,0.3795145550087581
2006-02-06,2005,BRK,NOP,99,91,0.6932487904343705
2006-02-06,2005,CHO,OKC,119,106,0.325
2006-02-06,2005,CLE,MIL,89,86,0.7505221629148294
2006-02-06,2005,GSW,DEN,122,114,0.6185623601278026
2006-02-06,2005,MIA,BOS,114,98,0.8670618880804816
2006-02-06,2005,PHI,HOU,81,87,0.5697382574399427
2006-02-06,2005,PHO,MIN,101,103,0.8230347431471681
2006-02-06,2005,UTA,CHI,109,107,0.5990800596718051
2006-02-06,2005,WAS,ORL,94,82,0.7184684684684686
2006-02-07,2005,ATL,DET,99,98,0.1586132794685899
2006-02-07,2005,DAL,LAL,102,87,0.8670618880804816
2006-02-07,2005,NYK,LAC,82,85,0.26698229308872284
2006-02-07,2005,SAC,MEM,104,96,0.5293662562052738
2006-02-08,2005,BRK,NYK,96,83,0.8490646342280425
2006-02-08,2005,CHO,PHI,100,92,0.32150863255594453
2006-02-08,2005,DEN,CHI,107,110,0.6730461707697165
2006-02-08,2005,DET,LAC,97,87,0.8079445696411153
2006-02-08,2005,HOU,LAL,78,89,0.7184684684684686
2006-02-08,2005,IND,POR,101,69,0.7184684684684686
2006-02-08,2005,MIL,ORL,94,89,0.6932487904343705
2006-02-08,2005,MIN,CLE,91,97,0.5616080589497249
2006-02-08,2005,NOP,OKC,109,102,0.6554939057667819
2006-02-08,2005,PHO,MEM,108,102,0.7505221629148294
2006-02-08,2005,TOR,SAS,118,125,0.32150863255594453
2006-02-08,2005,WAS,GSW,129,124,0.6185623601278026
2006-02-09,2005,DAL,MIA,112,76,0.6349897540983607
2006-02-09,2005,SAC,CHI,98,80,0.7184684684684686
2006-02-10,2005,BOS,POR,115,83,0.6730461707697165
2006-02-10,2005,BRK,SAS,73,83,0.43762053107847504
2006-02-10,2005,CHO,TOR,73,88,0.3795145550087581
2006-02-10,2005,DEN,DAL,113,104,0.3795145550087581
2006-02-10,2005,IND,GSW,107,95,0.6349897540983607
2006-02-10,2005,LAC,MEM,91,87,0.6185623601278026
2006-02-10,2005,MIN,UTA,80,94,0.6185623601278026
2006-02-10,2005,NOP,NYK,111,100,0.6730461707697165
2006-02-10,2005,OKC,ATL,99,91,0.6932487904343705
2006-02-10,2005,ORL,DET,73,84,0.23230969250461095
2006-02-10,2005,PHO,SAC,112,104,0.8079445696411153
2006-02-10,2005,WAS,CLE,101,89,0.5293662562052738
2006-02-11,2005,CLE,GSW,91,99,0.7305317733738104
2006-02-11,2005,HOU,UTA,102,88,0.6932487904343705
2006-02-11,2005,LAL,MEM,99,100,0.6554939057667819
2006-02-11,2005,MIL,CHO,99,93,0.8771811577922564
2006-02-11,2005,MIN,NOP,94,100,0.7305317733738104
2006-02-12,2005,BOS,ORL,102,94,0.6185623601278026
2006-02-12,2005,BRK,MIL,94,79,0.774868986910441
2006-02-12,2005,HOU,NYK,90,83,0.8079445696411153
2006-02-12,2005,IND,SAS,88,92,0.32150863255594453
2006-02-12,2005,LAC,CHI,91,97,0.7505221629148294
2006-02-12,2005,OKC,DEN,112,120,0.43762053107847504
2006-02-12,2005,SAC,ATL,109,84,0.8230347431471681
2006-02-12,2005,TOR,POR,114,81,0.7305317733738104
2006-02-12,2005,WAS,PHI,107,97,0.5990800596718051
2006-02-13,2005,CHO,POR,83,91,0.5990800596718051
2006-02-13,2005,CLE,SAS,101,87,0.45685279187817257
2006-02-13,2005,DAL,NYK,100,72,0.9483648881239242
2006-02-13,2005,GSW,MEM,79,81,0.43762053107847504
2006-02-13,2005,LAL,UTA,94,88,0.6730461707697165
2006-02-13,2005,MIN,TOR,94,98,0.6730461707697165
2006-02-13,2005,NOP,WAS,97,96,0.6185623601278026
2006-02-14,2005,DET,BRK,85,71,0.8079445696411153
2006-02-14,2005,LAC,HOU,97,128,0.5990800596718051
2006-02-14,2005,MIA,ORL,107,93,0.8670618880804816
2006-02-14,2005,MIL,OKC,106,91,0.6730461707697165
2006-02-15,2005,BOS,CLE,109,113,0.3795145550087581
2006-02-15,2005,CHO,BRK,94,95,0.2897350993377483
2006-02-15,2005,DAL,WAS,103,97,0.8230347431471681
2006-02-15,2005,DEN,PHO,101,116,0.45685279187817257
2006-02-15,2005,GSW,LAC,88,81,0.4759806081974437
2006-02-15,2005,IND,MIL,88,77,0.6932487904343705
2006-02-15,2005,LAL,ATL,110,114,0.8230347431471681
2006-02-15,2005,MEM,SAC,84,78,0.6932487904343705
2006-02-15,2005,MIN,OKC,102,92,0.7184684684684686
2006-02-15,2005,NOP,POR,102,86,0.8079445696411153
2006-02-15,2005,NYK,TOR,98,96,0.397796817625459
2006-02-15,2005,ORL,MIA,100,110,0.32150863255594453
2006-02-15,2005,PHI,SAS,103,100,0.32150863255594453
2006-02-16,2005,CHI,PHI,117,84,0.6554939057667819
2006-02-16,2005,PHO,HOU,109,75,0.6185623601278026
2006-02-21,2005,CLE,ORL,105,92,0.8079445696411153
2006-02-21,2005,DAL,LAC,93,91,0.774868986910441
2006-02-21,2005,DEN,CHO,100,84,0.8917399051220558
2006-02-21,2005,DET,ATL,97,87,0.9257464436454588
2006-02-21,2005,IND,NOP,97,75,0.7184684684684686
2006-02-21,2005,LAL,POR,99,82,0.8771811577922564
2006-02-21,2005,MEM,TOR,94,88,0.6932487904343705
2006-02-21,2005,MIL,BRK,85,89,0.5293662562052738
2006-02-21,2005,SAC,GSW,102,77,0.774868986910441
2006-02-21,2005,SAS,OKC,103,78,0.901453632898506
2006-02-21,2005,UTA,BOS,83,103,0.7305317733738104
2006-02-21,2005,WAS,MIN,90,78,0.7184684684684686
2006-02-22,2005,ATL,OKC,109,114,0.6554939057667819
2006-02-22,2005,BRK,ORL,96,93,0.8771811577922564
2006-02-22,2005,CHI,MIL,97,91,0.6730461707697165
2006-02-22,2005,HOU,LAC,106,102,0.6349897540983607
2006-02-22,2005,NOP,UTA,76,82,0.6554939057667819
2006-02-22,2005,NYK,MIA,83,103,0.17394315109147268
2006-02-22,2005,PHI,CLE,116,107,0.5240193918025562
2006-02-22,2005,PHO,BOS,103,94,0.9350279506381183
2006-02-22,2005,POR,CHO,106,110,0.5990800596718051
2006-02-23,2005,DAL,MEM,97,87,0.7505221629148294
2006-02-23,2005,DET,IND,88,83,0.8230347431471681
2006-02-23,2005,LAL,SAC,106,85,0.5293662562052738
2006-02-24,2005,CHI,DET,87,95,0.36327734389833294
2006-02-24,2005,CLE,WAS,94,102,0.6932487904343705
2006-02-24,2005,HOU,GSW,91,88,0.6554939057667819
2006-02-24,2005,IND,ATL,112,117,0.789141393542914
2006-02-24,2005,LAC,LAL,102,83,0.5697382574399427
2006-02-24,2005,MEM,SAS,80,83,0.36327734389833294
2006-02-24,2005,MIL,PHI,111,116,0.6554939057667819
2006-02-24,2005,MIN,DEN,101,102,0.5616080589497249
2006-02-24,2005,NYK,BRK,90,94,0.34414055424741896
2006-02-24,2005,ORL,OKC,102,89,0.5697382574399427
2006-02-24,2005,POR,BOS,96,102,0.43762053107847504
2006-02-25,2005,ATL,MIL,89,99,0.4759806081974437
2006-02-25,2005,DAL,TOR,115,113,0.8230347431471681
2006-02-25,2005,MIA,OKC,115,106,0.9350279506381183
2006-02-25,2005,PHI,CHI,108,102,0.5697382574399427
2006-02-25,2005,PHO,CHO,136,121,0.9350279506381183
2006-02-25,2005,SAS,GSW,92,75,0.8771811577922564
2006-02-25,2005,UTA,NOP,95,100,0.5616080589497249
2006-02-25,2005,WAS,NYK,110,89,0.8230347431471681
2006-02-26,2005,BRK,IND,91,101,0.6932487904343705
2006-02-26,2005,DET,CLE,90,78,0.8079445696411153
2006-02-26,2005,LAL,BOS,111,112,0.774868986910441
2006-02-26,2005,MIN,MEM,105,99,0.45685279187817257
2006-02-26,2005,ORL,HOU,84,89,0.397796817625459
2006-02-26,2005,POR,NOP,75,88,0.3795145550087581
2006-02-27,2005,ATL,BRK,104,102,0.45685279187817257
2006-02-27,2005,CLE,DET,72,84,0.4179498460184778
2006-02-27,2005,DAL,PHI,104,92,0.8490646342280425
2006-02-27,2005,DEN,MIL,89,110,0.7184684684684686
2006-02-27,2005,GSW,UTA,108,117,0.5697382574399427
2006-02-27,2005,HOU,PHO,94,111,0.45685279187817257
2006-02-27,2005,LAC,CHO,95,87,0.8351245428894727
2006-02-27,2005,MEM,WAS,108,98,0.5697382574399427
2006-02-27,2005,MIA,TOR,101,94,0.8079445696411153
2006-02-27,2005,SAC,POR,115,91,0.9473072042859157
2006-02-27,2005,SAS,NYK,121,93,0.9473072042859157
2006-02-28,2005,CHI,MIN,111,100,0.6730461707697165
2006-02-28,2005,LAL,ORL,102,87,0.8230347431471681
2006-02-28,2005,OKC,NOP,114,104,0.5240193918025562
2006-03-01,2005,BOS,MIA,96,103,0.32150863255594453
2006-03-01,2005,CLE,SAC,90,97,0.5990800596718051
2006-03-01,2005,DEN,DET,98,87,0.36327734389833294
2006-03-01,2005,GSW,ORL,98,94,0.6349897540983607
2006-03-01,2005,HOU,PHI,101,106,0.6730461707697165
2006-03-01,2005,LAC,NOP,89,67,0.774868986910441
2006-03-01,2005,MEM,NYK,101,99,0.8771811577922564
2006-03-01,2005,MIN,BRK,100,90,0.45685279187817257
2006-03-01,2005,PHO,MIL,123,110,0.8230347431471681
2006-03-01,2005,POR,LAL,99,93,0.325
2006-03-01,2005,TOR,ATL,111,113,0.6932487904343705
2006-03-01,2005,UTA,CHO,89,104,0.6554939057667819
2006-03-01,2005,WAS,IND,93,99,0.5990800596718051
2006-03-02,2005,CHI,CLE,91,92,0.6185623601278026
2006-03-02,2005,SAS,DAL,98,89,0.6554939057667819
2006-03-03,2005,ATL,SAC,93,102,0.3795145550087581
2006-03-03,2005,DAL,CHO,90,76,0.8771811577922564
2006-03-03,2005,GSW,LAL,94,106,0.5240193918025562
2006-03-03,2005,HOU,DEN,89,78,0.6185623601278026
2006-03-03,2005,NYK,CHI,101,108,0.43762053107847504
2006-03-03,2005,OKC,DET,96,98,0.24826444761160407
2006-03-03,2005,PHI,WAS,119,113,0.5990800596718051
2006-03-03,2005,PHO,ORL,123,118,0.9350279506381183
2006-03-03,2005,UTA,LAC,105,103,0.397796817625459
2006-03-04,2005,BRK,TOR,105,100,0.6554939057667819
2006-03-04,2005,DEN,ORL,110,94,0.8351245428894727
2006-03-04,2005,LAL,DET,105,94,0.36327734389833294
2006-03-04,2005,MIA,ATL,95,93,0.8670618880804816
2006-03-04,2005,MIL,NYK,98,103,0.8230347431471681
2006-03-04,2005,SAS,POR,101,81,0.9483648881239242
2006-03-05,2005,CLE,CHI,91,72,0.6349897540983607
2006-03-05,2005,DAL,PHO,107,115,0.5697382574399427
2006-03-05,2005,HOU,POR,102,84,0.8771811577922564
2006-03-05,2005,LAC,MEM,86,102,0.6349897540983607
2006-03-05,2005,MIN,GSW,103,90,0.6349897540983607
2006-03-05,2005,OKC,UTA,113,81,0.5616080589497249
2006-03-05,2005,PHI,IND,93,94,0.5293662562052738
2006-03-05,2005,TOR,BOS,111,105,0.5616080589497249
2006-03-05,2005,WAS,SAC,117,107,0.5240193918025562
2006-03-06,2005,BRK,SAC,84,109,0.6185623601278026
2006-03-06,2005,CHO,MIA,105,106,0.32150863255594453
2006-03-06,2005,DEN,MEM,115,101,0.6349897540983607
2006-03-06,2005,LAL,SAS,96,103,0.36327734389833294
2006-03-06,2005,NOP,PHO,88,101,0.3795145550087581
2006-03-06,2005,UTA,ORL,90,85,0.6554939057667819
2006-03-07,2005,ATL,GSW,113,106,0.4759806081974437
2006-03-07,2005,CHI,BRK,95,87,0.5697382574399427
2006-03-07,2005,CLE,TOR,106,99,0.6730461707697165
2006-03-07,2005,DAL,POR,93,87,0.9473072042859157
2006-03-07,2005,IND,NYK,92,107,0.789141393542914
2006-03-07,2005,LAC,SAS,98,85,0.43762053107847504
2006-03-07,2005,MIN,HOU,87,93,0.6185623601278026
2006-03-07,2005,WAS,BOS,115,116,0.7305317733738104
2006-03-08,2005,BOS,PHI,104,101,0.45685279187817257
2006-03-08,2005,CHO,GSW,104,101,0.5240193918025562
2006-03-08,2005,DET,CHI,106,101,0.8351245428894727
2006-03-08,2005,HOU,IND,103,99,0.6185623601278026
2006-03-08,2005,MIA,WAS,118,112,0.8230347431471681
2006-03-08,2005,MIL,SAC,116,123,0.45685279187817257
2006-03-08,2005,NOP,LAL,107,113,0.5240193918025562
2006-03-08,2005,OKC,MEM,74,99,0.5240193918025562
2006-03-08,2005,TOR,CLE,97,98,0.5240193918025562
2006-03-08,2005,UTA,MIN,96,93,0.6185623601278026
2006-03-09,2005,PHO,SAS,93,117,0.3795145550087581
2006-03-09,2005,POR,DAL,92,109,0.23230969250461095
2006-03-10,2005,BOS,MIL,86,92,0.6185623601278026
2006-03-10,2005,CHI,LAC,96,107,0.45685279187817257
2006-03-10,2005,MIA,GSW,106,111,0.8079445696411153
2006-03-10,2005,NOP,IND,90,92,0.5240193918025562
2006-03-10,2005,OKC,MIN,107,96,0.6185623601278026
2006-03-10,2005,ORL,CLE,102,73,0.397796817625459
2006-03-10,2005,SAC,MEM,105,93,0.7184684684684686
2006-03-10,2005,SAS,LAL,92,100,0.774868986910441
